* Der Benutzer DE80CY1631 der Benutzergruppe DEGROUP hat am 24.07.2026 um 20:54:36 diesen Export angestossen.
K;DQ;FACH-SCHL;"nur Werte"
D;12411KJ002
K;DQ-ERH;FACH-SCHL
D;12411
K;DQA;NAME
D;KREISE
K;DQZ;NAME
D;STAG
K;DQI;NAME;ME-NAME;DST;TYP;NKM-STELLEN
D;BEVSTD;Anzahl;GANZ;FALL;0
K;QEI;FACH-SCHL;ZI-WERT;WERT;QUALITAET
D;05170;31.12.2018;459809;e
D;05170;31.12.2019;459976;e
D;05170;31.12.2020;460113;e
D;05170;31.12.2021;460433;e
D;05170;31.12.2022;455854;e
D;05170;31.12.2023;457545;e
D;05314;31.12.2018;327258;e
D;05314;31.12.2019;329673;e
D;05314;31.12.2020;330579;e
D;05314;31.12.2021;331885;e
D;05314;31.12.2022;322221;e
D;05314;31.12.2023;321680;e
D;05315;31.12.2018;1085664;e
D;05315;31.12.2019;1087863;e
D;05315;31.12.2020;1083498;e
D;05315;31.12.2021;1073096;e
D;05315;31.12.2022;1021253;e
D;05315;31.12.2023;1024408;e
D;05316;31.12.2018;163838;e
D;05316;31.12.2019;163729;e
D;05316;31.12.2020;163905;e
D;05316;31.12.2021;163851;e
D;05316;31.12.2022;167174;e
D;05316;31.12.2023;167850;e
D;05334;31.12.2018;555465;e
D;05334;31.12.2019;557026;e
D;05334;31.12.2020;556631;e
D;05334;31.12.2021;556673;e
D;05334;31.12.2022;580359;e
D;05334;31.12.2023;582463;e
D;05358;31.12.2018;263722;e
D;05358;31.12.2019;264638;e
D;05358;31.12.2020;265140;e
D;05358;31.12.2021;266771;e
D;05358;31.12.2022;276675;e
D;05358;31.12.2023;278462;e
D;05362;31.12.2018;470089;e
D;05362;31.12.2019;470615;e
D;05362;31.12.2020;469611;e
D;05362;31.12.2021;471891;e
D;05362;31.12.2022;473669;e
D;05362;31.12.2023;476412;e
D;05366;31.12.2018;192840;e
D;05366;31.12.2019;193656;e
D;05366;31.12.2020;194359;e
D;05366;31.12.2021;194701;e
D;05366;31.12.2022;199228;e
D;05366;31.12.2023;201841;e
D;05370;31.12.2018;254322;e
D;05370;31.12.2019;255555;e
D;05370;31.12.2020;256458;e
D;05370;31.12.2021;258306;e
D;05370;31.12.2022;261239;e
D;05370;31.12.2023;262149;e
D;05374;31.12.2018;272471;e
D;05374;31.12.2019;272057;e
D;05374;31.12.2020;271699;e
D;05374;31.12.2021;271621;e
D;05374;31.12.2022;273634;e
D;05374;31.12.2023;273963;e
D;05378;31.12.2018;283455;e
D;05378;31.12.2019;283271;e
D;05378;31.12.2020;283275;e
D;05378;31.12.2021;283429;e
D;05378;31.12.2022;283037;e
D;05378;31.12.2023;283607;e
D;05382;31.12.2018;599780;e
D;05382;31.12.2019;600764;e
D;05382;31.12.2020;600375;e
D;05382;31.12.2021;600732;e
D;05382;31.12.2022;602933;e
D;05382;31.12.2023;605283;e
D;05512;31.12.2018;117383;e
D;05512;31.12.2019;117565;e
D;05512;31.12.2020;117388;e
D;05512;31.12.2021;117311;e
D;05512;31.12.2022;118327;e
D;05512;31.12.2023;118912;e
D;05513;31.12.2018;260654;e
D;05513;31.12.2019;259645;e
D;05513;31.12.2020;259105;e
D;05513;31.12.2021;260126;e
D;05513;31.12.2022;264644;e
D;05513;31.12.2023;267284;e
D;05515;31.12.2018;314319;e
D;05515;31.12.2019;315293;e
D;05515;31.12.2020;316403;e
D;05515;31.12.2021;317713;e
D;05515;31.12.2022;305222;e
D;05515;31.12.2023;307071;e
D;05554;31.12.2018;370676;e
D;05554;31.12.2019;371339;e
D;05554;31.12.2020;371898;e
D;05554;31.12.2021;373582;e
D;05554;31.12.2022;377154;e
D;05554;31.12.2023;379787;e
D;05558;31.12.2018;219929;e
D;05558;31.12.2019;220586;e
D;05558;31.12.2020;220712;e
D;05558;31.12.2021;221352;e
D;05558;31.12.2022;224745;e
D;05558;31.12.2023;226217;e
D;05562;31.12.2018;615261;e
D;05562;31.12.2019;614137;e
D;05562;31.12.2020;613599;e
D;05562;31.12.2021;612801;e
D;05562;31.12.2022;621933;e
D;05562;31.12.2023;622855;e
D;05566;31.12.2018;447614;e
D;05566;31.12.2019;448220;e
D;05566;31.12.2020;448197;e
D;05566;31.12.2021;450176;e
D;05566;31.12.2022;447192;e
D;05566;31.12.2023;450042;e
D;05570;31.12.2018;277783;e
D;05570;31.12.2019;277840;e
D;05570;31.12.2020;277417;e
D;05570;31.12.2021;278176;e
D;05570;31.12.2022;281090;e
D;05570;31.12.2023;282216;e
D;05711;31.12.2018;333786;e
D;05711;31.12.2019;334195;e
D;05711;31.12.2020;333509;e
D;05711;31.12.2021;334002;e
D;05711;31.12.2022;331385;e
D;05711;31.12.2023;331519;e
D;05754;31.12.2018;364083;e
D;05754;31.12.2019;364938;e
D;05754;31.12.2020;364818;e
D;05754;31.12.2021;366104;e
D;05754;31.12.2022;361931;e
D;05754;31.12.2023;363674;e
D;05758;31.12.2018;250783;e
D;05758;31.12.2019;250578;e
D;05758;31.12.2020;250547;e
D;05758;31.12.2021;250635;e
D;05758;31.12.2022;254949;e
D;05758;31.12.2023;254593;e
D;05762;31.12.2018;140667;e
D;05762;31.12.2019;140251;e
D;05762;31.12.2020;139729;e
D;05762;31.12.2021;139994;e
D;05762;31.12.2022;138943;e
D;05762;31.12.2023;139042;e
D;05766;31.12.2018;348391;e
D;05766;31.12.2019;347514;e
D;05766;31.12.2020;346970;e
D;05766;31.12.2021;346151;e
D;05766;31.12.2022;348275;e
D;05766;31.12.2023;347613;e
D;05770;31.12.2018;310710;e
D;05770;31.12.2019;310409;e
D;05770;31.12.2020;310270;e
D;05770;31.12.2021;311214;e
D;05770;31.12.2022;320648;e
D;05770;31.12.2023;320925;e
D;05774;31.12.2018;306890;e
D;05774;31.12.2019;307839;e
D;05774;31.12.2020;308335;e
D;05774;31.12.2021;309380;e
D;05774;31.12.2022;313921;e
D;05774;31.12.2023;315606;e
D;05911;31.12.2018;364628;e
D;05911;31.12.2019;365587;e
D;05911;31.12.2020;364454;e
D;05911;31.12.2021;363441;e
D;05911;31.12.2022;356209;e
D;05911;31.12.2023;357024;e
D;05913;31.12.2018;587010;e
D;05913;31.12.2019;588250;e
D;05913;31.12.2020;587696;e
D;05913;31.12.2021;586852;e
D;05913;31.12.2022;599370;e
D;05913;31.12.2023;601343;e
D;05914;31.12.2018;188814;e
D;05914;31.12.2019;188686;e
D;05914;31.12.2020;188687;e
D;05914;31.12.2021;188713;e
D;05914;31.12.2022;189957;e
D;05914;31.12.2023;190640;e
D;05915;31.12.2018;179111;e
D;05915;31.12.2019;179916;e
D;05915;31.12.2020;178967;e
D;05915;31.12.2021;179238;e
D;05915;31.12.2022;179479;e
D;05915;31.12.2023;179380;e
D;05916;31.12.2018;156374;e
D;05916;31.12.2019;156449;e
D;05916;31.12.2020;156940;e
D;05916;31.12.2021;156621;e
D;05916;31.12.2022;155603;e
D;05916;31.12.2023;156154;e
D;05954;31.12.2018;324296;e
D;05954;31.12.2019;324106;e
D;05954;31.12.2020;323130;e
D;05954;31.12.2021;322143;e
D;05954;31.12.2022;315325;e
D;05954;31.12.2023;315069;e
D;05958;31.12.2018;260475;e
D;05958;31.12.2019;259777;e
D;05958;31.12.2020;259030;e
D;05958;31.12.2021;258615;e
D;05958;31.12.2022;261006;e
D;05958;31.12.2023;261193;e
D;05962;31.12.2018;412120;e
D;05962;31.12.2019;410222;e
D;05962;31.12.2020;408662;e
D;05962;31.12.2021;406793;e
D;05962;31.12.2022;410629;e
D;05962;31.12.2023;408899;e
D;05966;31.12.2018;134775;e
D;05966;31.12.2019;133955;e
D;05966;31.12.2020;133362;e
D;05966;31.12.2021;133120;e
D;05966;31.12.2022;132519;e
D;05966;31.12.2023;132426;e
D;05970;31.12.2018;278210;e
D;05970;31.12.2019;276944;e
D;05970;31.12.2020;275491;e
D;05970;31.12.2021;274342;e
D;05970;31.12.2022;274634;e
D;05970;31.12.2023;274379;e
D;05974;31.12.2018;301902;e
D;05974;31.12.2019;301785;e
D;05974;31.12.2020;301016;e
D;05974;31.12.2021;302298;e
D;05974;31.12.2022;299749;e
D;05974;31.12.2023;300347;e
D;05978;31.12.2018;394782;e
D;05978;31.12.2019;394891;e
D;05978;31.12.2020;393618;e
D;05978;31.12.2021;393063;e
D;05978;31.12.2022;395619;e
D;05978;31.12.2023;396283;e
D;06411;31.12.2018;159207;e
D;06411;31.12.2019;159878;e
D;06411;31.12.2020;159174;e
D;06411;31.12.2021;159631;e
D;06411;31.12.2022;162329;e
D;06411;31.12.2023;164832;e
D;06412;31.12.2018;753056;e
D;06412;31.12.2019;763380;e
D;06412;31.12.2020;764104;e
D;06412;31.12.2021;759224;e
D;06412;31.12.2022;747389;e
D;06412;31.12.2023;749596;e
D;06413;31.12.2018;128744;e
D;06413;31.12.2019;130280;e
D;06413;31.12.2020;130892;e
D;06413;31.12.2021;131295;e
D;06413;31.12.2022;130542;e
D;06413;31.12.2023;131845;e
D;06414;31.12.2018;278342;e
D;06414;31.12.2019;278474;e
D;06414;31.12.2020;278609;e
D;06414;31.12.2021;278950;e
D;06414;31.12.2022;284787;e
D;06414;31.12.2023;287241;e
D;06431;31.12.2018;269694;e
D;06431;31.12.2019;270340;e
D;06431;31.12.2020;271015;e
D;06431;31.12.2021;271166;e
D;06431;31.12.2022;273288;e
D;06431;31.12.2023;274484;e
D;06432;31.12.2018;297399;e
D;06432;31.12.2019;297844;e
D;06432;31.12.2020;297701;e
D;06432;31.12.2021;296900;e
D;06432;31.12.2022;300928;e
D;06432;31.12.2023;302263;e
D;06433;31.12.2018;274526;e
D;06433;31.12.2019;275726;e
D;06433;31.12.2020;275807;e
D;06433;31.12.2021;276307;e
D;06433;31.12.2022;266326;e
D;06433;31.12.2023;267920;e
D;06434;31.12.2018;236564;e
D;06434;31.12.2019;236914;e
D;06434;31.12.2020;237281;e
D;06434;31.12.2021;237041;e
D;06434;31.12.2022;238534;e
D;06434;31.12.2023;240622;e
D;06435;31.12.2018;418950;e
D;06435;31.12.2019;420552;e
D;06435;31.12.2020;421689;e
D;06435;31.12.2021;423465;e
D;06435;31.12.2022;415753;e
D;06435;31.12.2023;419055;e
D;06436;31.12.2018;237735;e
D;06436;31.12.2019;238558;e
D;06436;31.12.2020;239264;e
D;06436;31.12.2021;239276;e
D;06436;31.12.2022;237671;e
D;06436;31.12.2023;238593;e
D;06437;31.12.2018;96798;e
D;06437;31.12.2019;96703;e
D;06437;31.12.2020;96754;e
D;06437;31.12.2021;96953;e
