statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;3404859;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;18904;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;2122001;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;18912;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;5100182;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;20030;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;3701156;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;20723;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;5240933;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;20680;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;3839543;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;21510;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;4098188;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;22890;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;4219983;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;23541;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;5381840;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;21381;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;3797287;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;23176;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;3949178;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;23891;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;5379104;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;21303;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;5711038;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;22636;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;5568879;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;22153;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;4523025;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;26615;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;5795058;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;22849;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;4238565;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;25287;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;4809810;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;26329;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;4515310;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;24971;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;5969258;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;23562;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;4849492;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;27666;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;6022870;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;24296;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;6168397;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;22655;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;5781037;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;24378;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2505556;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;23729;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;5964362;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;23484;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;5978838;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;22162;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;3348120;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;17858;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;3180189;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;17927;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;4003249;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;22166;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;2808110;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;18341;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;3585555;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;17860;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;4437045;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;24426;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;3929068;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;19264;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;2394937;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;23959;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;3991171;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;22331;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;3544489;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;19624;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;3653329;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;19272;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;1993552;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;17407;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;3661629;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;22540;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;4224545;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;21818;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;4532682;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;21660;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;3175420;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;19976;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;2210946;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;19822;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;3314665;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;19363;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;4771172;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;25633;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;3063329;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;19534;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;5007044;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;26793;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;4829626;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;19157;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;4551538;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;23166;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;4921098;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;19465;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2317410;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;21758;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;4665979;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;23616;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2145839;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;19967;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;3544347;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;20828;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;3455799;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;20336;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2130826;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;19649;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;5393840;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;20653;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;4878735;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;20810;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;4787783;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;20375;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;3896357;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;22647;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2259375;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;21116;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2449654;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;23162;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;2551478;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;23644;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;4164535;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;24198;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;2712574;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
