statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;71281;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;3191862;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;30229;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;69839;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;9069741;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;35712;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;70046;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;3305881;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;17633;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;50170;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;2680373;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;17507;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;45244;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;4455344;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;22193;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;61586;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;5155753;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;25279;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;68831;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;3747759;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;19770;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;56512;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;3124196;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;27279;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;61968;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;3655048;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;22499;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;61207;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;4157781;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;21473;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;59588;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;5690276;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;27192;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;73797;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;3407639;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;21437;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;59259;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;3388448;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;30378;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;67119;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;4114375;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;24034;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;56304;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;3098666;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;19759;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;54494;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;4459377;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;22697;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;64139;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;4664924;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;23610;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;66470;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2702643;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;25375;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;58410;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2493132;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;23198;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;55214;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;4590155;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;26973;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;61750;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;4434023;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;26093;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;59607;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2420896;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;22324;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;53927;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;5808331;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;24775;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;58816;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;5947081;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;25309;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;60999;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;5215266;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;30313;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;67269;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2819090;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;26347;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;61058;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;3444558;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;31920;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;70487;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;3073931;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;29065;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;66193;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;5503348;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;31977;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;68824;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;3873439;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;35897;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;80645;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;7564196;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;31957;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;75286;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;7731978;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;32713;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;78642;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;6299938;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;26850;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;64449;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;11780442;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;47110;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;88697;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;7269224;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;30717;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;72632;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;6927355;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;29243;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;69206;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;10637090;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;43240;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;82161;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;10139646;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;41073;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;78178;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;3447373;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;32445;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;74522;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;5366892;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;31198;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;67941;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;4711836;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;23437;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;64149;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;3368881;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;18015;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;51255;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;3339249;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;17741;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;48857;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;8001314;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;33479;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;80038;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;4380273;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;22458;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;62373;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;3615767;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;19228;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;54557;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;4876777;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;24073;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;64974;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;5104924;Tsd. EUR;BIP802;Bruttoinlandsprodukt
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;24756;EUR;BIP804;Bruttoinlandsprodukt pro Kopf
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;67738;EUR;BIP803;Bruttoinlandsprodukt je erwerbstätige Person
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;5703535;Tsd. EUR;BIP802;Bruttoinlandsprodukt
